region,carburant,annee,mois,prix_moyen_by_litre
73,SP98,2016,11,
73,SP98,2016,12,
73,SP98,2017,1,
73,SP98,2017,2,
73,SP98,2017,3,
73,SP98,2017,4,
73,SP98,2017,5,
73,SP98,2017,6,
73,SP98,2017,7,
73,SP98,2017,8,
73,SP98,2017,9,
73,SP98,2017,10,
73,SP98,2017,11,
73,SP98,2017,12,
73,SP98,2018,1,
73,SP98,2018,2,
73,SP98,2018,3,
73,SP98,2018,4,
73,SP98,2018,5,
73,SP98,2018,6,
73,SP98,2018,7,
73,SP98,2018,8,
73,SP98,2018,9,
73,SP98,2018,10,
73,SP98,2018,11,
73,SP98,2018,12,
73,SP98,2019,1,
73,SP98,2019,2,
73,SP98,2019,3,
73,SP98,2019,4,
73,SP98,2019,5,
73,SP98,2019,6,
73,SP98,2019,7,
73,SP98,2019,8,
73,SP98,2019,9,
73,SP98,2019,10,
73,SP98,2019,11,
73,SP98,2019,12,
73,SP98,2020,1,
73,SP98,2020,2,
73,SP98,2020,3,
73,SP98,2020,4,
73,SP98,2020,5,
73,SP98,2020,6,
73,SP98,2020,7,
73,SP98,2020,8,
73,SP98,2020,9,
73,SP98,2020,10,
73,SP98,2020,11,
73,SP98,2020,12,
73,SP98,2021,1,
73,SP98,2021,2,
73,SP98,2021,3,
73,SP98,2021,4,
73,SP98,2021,5,
73,SP98,2021,6,
73,SP98,2021,7,
73,SP98,2021,8,
73,SP98,2021,9,
73,SP98,2021,10,
73,SP98,2021,11,
73,SP98,2021,12,
21,Gazole,2007,1,1.03
21,Gazole,2007,2,1.03
21,Gazole,2007,3,1.05
21,Gazole,2007,4,1.07
21,Gazole,2007,5,1.08
21,Gazole,2007,6,1.09
21,Gazole,2007,7,1.1
21,Gazole,2007,8,1.1
21,Gazole,2007,9,1.12
21,Gazole,2007,10,1.14
21,Gazole,2007,11,1.21
21,Gazole,2007,12,1.22
21,Gazole,2008,1,1.21
21,Gazole,2008,2,1.22
21,Gazole,2008,3,1.27
21,Gazole,2008,4,1.3
21,Gazole,2008,5,1.4
21,Gazole,2008,6,1.46
21,Gazole,2008,7,1.45
21,Gazole,2008,8,1.36
21,Gazole,2008,9,1.32
21,Gazole,2008,10,1.24
21,Gazole,2008,11,1.14
21,Gazole,2008,12,1.02
21,Gazole,2009,1,0.99
21,Gazole,2009,2,0.98
21,Gazole,2009,3,0.96
21,Gazole,2009,4,0.98
21,Gazole,2009,5,0.98
21,Gazole,2009,6,1.03
21,Gazole,2009,7,1.01
21,Gazole,2009,8,1.04
21,Gazole,2009,9,1.03
21,Gazole,2009,10,1.04
21,Gazole,2009,11,1.06
21,Gazole,2009,12,1.05
21,Gazole,2010,1,1.09
21,Gazole,2010,2,1.09
21,Gazole,2010,3,1.13
21,Gazole,2010,4,1.17
21,Gazole,2010,5,1.18
21,Gazole,2010,6,1.18
21,Gazole,2010,7,1.16
21,Gazole,2010,8,1.15
21,Gazole,2010,9,1.16
21,Gazole,2010,10,1.18
21,Gazole,2010,11,1.2
21,Gazole,2010,12,1.24
21,Gazole,2011,1,1.3
21,Gazole,2011,2,1.33
21,Gazole,2011,3,1.39
21,Gazole,2011,4,1.4
21,Gazole,2011,5,1.36
21,Gazole,2011,6,1.35
21,Gazole,2011,7,1.35
21,Gazole,2011,8,1.34
21,Gazole,2011,9,1.36
21,Gazole,2011,10,1.37
21,Gazole,2011,11,1.41
21,Gazole,2011,12,1.41
21,Gazole,2012,1,1.43
21,Gazole,2012,2,1.45
21,Gazole,2012,3,1.47
21,Gazole,2012,4,1.46
21,Gazole,2012,5,1.43
21,Gazole,2012,6,1.37
21,Gazole,2012,7,1.39
21,Gazole,2012,8,1.45
21,Gazole,2012,9,1.42
21,Gazole,2012,10,1.42
21,Gazole,2012,11,1.4
21,Gazole,2012,12,1.39
21,Gazole,2013,1,1.4
21,Gazole,2013,2,1.43
21,Gazole,2013,3,1.42
21,Gazole,2013,4,1.38
21,Gazole,2013,5,1.35
21,Gazole,2013,6,1.35
21,Gazole,2013,7,1.37
21,Gazole,2013,8,1.37
21,Gazole,2013,9,1.39
21,Gazole,2013,10,1.36
21,Gazole,2013,11,1.34
21,Gazole,2013,12,1.36
21,Gazole,2014,1,1.35
21,Gazole,2014,2,1.35
21,Gazole,2014,3,1.34
21,Gazole,2014,4,1.33
21,Gazole,2014,5,1.33
21,Gazole,2014,6,1.33
21,Gazole,2014,7,1.33
21,Gazole,2014,8,1.32
21,Gazole,2014,9,1.32
21,Gazole,2014,10,1.29
21,Gazole,2014,11,1.26
21,Gazole,2014,12,1.17
21,Gazole,2015,1,1.13
21,Gazole,2015,2,1.19
21,Gazole,2015,3,1.23
21,Gazole,2015,4,1.22
21,Gazole,2015,5,1.25
21,Gazole,2015,6,1.24
21,Gazole,2015,7,1.2
21,Gazole,2015,8,1.15
21,Gazole,2015,9,1.13
21,Gazole,2015,10,1.12
21,Gazole,2015,11,1.12
21,Gazole,2015,12,1.06
21,Gazole,2016,1,
21,Gazole,2016,2,
21,Gazole,2016,3,
21,Gazole,2016,4,
21,Gazole,2016,5,
21,Gazole,2016,6,
21,Gazole,2016,7,
21,Gazole,2016,8,
21,Gazole,2016,9,
21,Gazole,2016,10,
21,Gazole,2016,11,
21,Gazole,2016,12,
21,Gazole,2017,1,
21,Gazole,2017,2,
21,Gazole,2017,3,
21,Gazole,2017,4,
21,Gazole,2017,5,
21,Gazole,2017,6,
